User_ID,Season_ID,Search_Term,Sorting,Course_Clicked
10000218,j7mrqq8cslih0e96cnadrt2b8v,java,NaN,NaN
10000218,j7mrqq8cslih0e96cnadrt2b8v,java,NaN,NaN
10000218,j7mrqq8cslih0e96cnadrt2b8v,NaN,review,NaN
10000218,j7mrqq8cslih0e96cnadrt2b8v,NaN,review,NaN
10000218,j7mrqq8cslih0e96cnadrt2b8v,NaN,review,NaN
10000218,j7mrqq8cslih0e96cnadrt2b8v,NaN,review,NaN
10000359,cqmpaf6aajkqg45gh41naot1bm,advancejava,NaN,NaN
10000359,cqmpaf6aajkqg45gh41naot1bm,advancejava,NaN,NaN
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,Data Visualization in Python for Machine Learning Engineers
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,Data Visualization in Python for Machine Learning Engineers
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,NaN
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,Data Visualization in Python for Machine Learning Engineers
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,Data Visualization in Python for Machine Learning Engineers
10000282,udrcqhjkn80kean5a9lah27k31,mayu,NaN,NaN
10000000,8nh2mkf6nfap7p4qh216ag2pl0,guitaar,NaN,NaN
10000287,s8fsg5cpilot7g8rniqlandsqg,completeguitarsystem,NaN,NaN
10000287,s8fsg5cpilot7g8rniqlandsqg,calli,NaN,NaN
10000000,8nh2mkf6nfap7p4qh216ag2pl0,guitaar,NaN,NaN
10000000,8nh2mkf6nfap7p4qh216ag2pl0,completeguitarsystem,NaN,NaN
488138,rigqseqohtd099vhbctlqok2ug,monthlymeetingscqa,NaN,NaN
946861,fmieg1cbg267rg1kr0pigj48pq,vuejs,NaN,NaN
468929,mc1ijcob663t1qa6qtqcpo0586,vuejs,NaN,NaN
10000359,ram2fqb7ahomn7afqogph89t1n,pmp,NaN,NaN
10000359,cbml1nh15qqlv3ta8m3jjuvtgj,pmpexamprepration,NaN,NaN
10000299,5g73l4129o5r85vcp7v0sof3c3,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000299,5g73l4129o5r85vcp7v0sof3c3,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000299,5g73l4129o5r85vcp7v0sof3c3,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000299,5g73l4129o5r85vcp7v0sof3c3,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000363,j1ipi99h8dkfusnfjerutit80u,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000363,j1ipi99h8dkfusnfjerutit80u,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000363,j1ipi99h8dkfusnfjerutit80u,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000363,j1ipi99h8dkfusnfjerutit80u,pmpexamprepration,NaN,PMP EXAM PREPRATION
10000282,n03jtrqo4rbnblfipouhptg4gn,pmp,NaN,PMP EXAM PREPRATION
10000282,n03jtrqo4rbnblfipouhptg4gn,pmp,NaN,PMP EXAM PREPRATION
10000081,n03jtrqo4rbnblfipouhptg4gn,pmp,NaN,NaN
10000081,n03jtrqo4rbnblfipouhptg4gn,pmp,NaN,NaN
